,rpn/num_neg_anchors,roi_head/num_fg_samples,roi_head/num_bg_samples,fast_rcnn/cls_accuracy,fast_rcnn/fg_cls_accuracy,fast_rcnn/false_negative,rank_data_time,data_time,total_loss,loss_cls,loss_box_reg,loss_rpn_cls,loss_rpn_loc,lr,time,eta_seconds,bbox/AP,bbox/AP50,bbox/AP75,bbox/APs,bbox/APm,bbox/APl,bbox/AP-BJTU,bbox/AP-FHY,bbox/AP-MH,bbox/AP-TSG,bbox/AP-TYHT,bbox/AP-ZX,rpn/num_pos_anchors
58,251.875,12.125,243.875,0.97705078125,0.717391312122345,0.28260868787765503,0.028987793251872063,0.028987793251872063,0.21555282175540924,0.06221097707748413,0.11761923134326935,0.015214121900498867,0.007684703916311264,0.007017265073955059,0.29251009225845337,1055.0546875,,,,,,,,,,,,,4.125
59,249.5,14.0,242.0,0.9775390625,0.748794436454773,0.2278480976819992,0.07040827721357346,0.07040827721357346,0.21811793744564056,0.06653331220149994,0.13169333338737488,0.007786460220813751,0.014122901484370232,0.006985244806855917,0.328024297952652,1051.4876708984375,,,,,,,,,,,,,6.5
60,252.0,13.75,242.25,0.97998046875,0.7332592606544495,0.26490357518196106,0.022398458793759346,0.022398458793759346,0.2043309211730957,0.053840845823287964,0.12019623816013336,0.007734804414212704,0.00965804886072874,0.006952792871743441,0.28481847047805786,1046.8485107421875,,,,,,,,,,,,,4.0
61,250.875,14.75,241.25,0.9794921875,0.8202019929885864,0.1797979772090912,0.028867250308394432,0.028867250308394432,0.21244284510612488,0.05840647220611572,0.12067195773124695,0.006382662337273359,0.008878720924258232,0.006919913925230503,0.23600251972675323,1041.3096923828125,,,,,,,,,,,,,5.125
62,251.0,12.875,243.125,0.97802734375,0.724056601524353,0.275943398475647,0.03551551699638367,0.03551551699638367,0.2235240638256073,0.0629153698682785,0.11949828267097473,0.01056128740310669,0.009670773521065712,0.006886613555252552,0.2942419946193695,1035.3671875,,,,,,,,,,,,,5.0
63,248.625,15.25,240.75,0.98046875,0.8203125,0.1796875,0.02366708591580391,0.02366708591580391,0.20335352420806885,0.052650950849056244,0.12156884372234344,0.00976018700748682,0.012444350868463516,0.0068528964184224606,0.28538092970848083,1028.4959716796875,,,,,,,,,,,,,7.375
64,251.25,14.125,241.875,0.9765625,0.7781030535697937,0.22052332758903503,0.026867931708693504,0.026867931708693504,0.19541007280349731,0.062442511320114136,0.11457807570695877,0.006782629527151585,0.00863967277109623,0.006818768568336964,0.3312917947769165,1024.293701171875,,,,,,,,,,,,,4.75
65,250.0,16.25,239.75,0.9755859375,0.7577160596847534,0.22471357882022858,0.022875357419252396,0.022875357419252396,0.23477724194526672,0.07015730440616608,0.13420073688030243,0.005174743942916393,0.012535365298390388,0.006784235127270222,0.27389878034591675,1018.5835571289062,,,,,,,,,,,,,6.0
66,248.75,13.75,242.25,0.9765625,0.7797619104385376,0.18614718317985535,0.08983588963747025,0.08983588963747025,0.23465564846992493,0.05697973817586899,0.11289522051811218,0.009601229801774025,0.01440007146447897,0.006749301683157682,0.3507852256298065,1018.7393798828125,,,,,,,,,,,,,7.25
67,250.625,14.125,241.875,0.9814453125,0.8017241358757019,0.18742017447948456,0.02304924465715885,0.02304924465715885,0.18883459270000458,0.049423497170209885,0.11108913272619247,0.0117522357031703,0.012846771627664566,0.006713973358273506,0.25660932064056396,1013.1724853515625,,,,,,,,,,,,,5.375
